SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
2668727,414481,Cash loans,22301.19,112500,116212.5,,112500,MONDAY,18,Y,1,,,,XNA,Approved,-1131,XNA,XAP,Unaccompanied,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,6,middle,Cash X-Sell: middle,365243,-1101,-951,-1041,-1034,1
2447477,274840,Revolving loans,9000,180000,180000,,180000,WEDNESDAY,12,Y,1,,,,XAP,Refused,-223,XNA,HC,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,,,,,,
1951441,335598,Cash loans,35149.5,904500,1119411,,904500,MONDAY,18,Y,1,,,,XNA,Refused,-421,Cash through the bank,HC,Other_B,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48,low_normal,Cash X-Sell: low,,,,,,
1530063,377616,Cash loans,,0,0,,,MONDAY,11,Y,1,,,,XNA,Canceled,-130,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2352627,266560,Revolving loans,,0,0,,,WEDNESDAY,7,Y,1,,,,XAP,Canceled,-323,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
1348316,104826,Revolving loans,22500,450000,450000,,450000,MONDAY,14,Y,1,,,,XAP,Refused,-183,XNA,HC,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,,,,,,
1472909,452034,Consumer loans,,30145.5,30145.5,0,30145.5,SUNDAY,13,Y,1,0,,,XAP,Unused offer,-96,Cash through the bank,CLIENT,,Repeater,Computers,XNA,XNA,Country-wide,90,Connectivity,,XNA,POS mobile with interest,,,,,,
1120844,263982,Revolving loans,6750,135000,135000,,135000,TUESDAY,18,Y,1,,,,XAP,Refused,-283,XNA,HC,Unaccompanied,Repeater,XNA,Cards,walk-in,Channel of corporate sales,-1,XNA,0,XNA,Card Street,,,,,,
2333416,206862,Consumer loans,1773.135,15611.22,15611.22,0,15611.22,WEDNESDAY,8,Y,1,0,,,XAP,Approved,-149,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,33,Connectivity,10,low_normal,POS mobile without interest,365243,-117,153,-117,-110,0
2831977,248474,Consumer loans,13103.145,119119.5,119119.5,0,119119.5,MONDAY,13,Y,1,0,,,XAP,Approved,-235,Cash through the bank,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Stone,80,Consumer electronics,10,low_normal,POS household with interest,365243,-202,68,365243,365243,0
2308215,102092,Consumer loans,6000.21,58824,58527,5886,58824,SATURDAY,18,Y,1,0.099520114,,,XAP,Approved,-487,Cash through the bank,XAP,Unaccompanied,Repeater,Furniture,POS,XNA,Stone,500,Furniture,12,middle,POS industry with interest,365243,-457,-127,-187,-185,1
1124109,284499,Revolving loans,13500,270000,270000,,270000,SATURDAY,11,Y,1,,,,XAP,Refused,-198,XNA,HC,"Spouse, partner",Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,,,,,,
2424678,442914,Cash loans,17870.445,450000,553950,,450000,TUESDAY,14,Y,1,,,,Repairs,Approved,-862,Cash through the bank,XAP,"Spouse, partner",Refreshed,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,60,low_normal,Cash Street: low,365243,-828,942,365243,365243,0
1210834,231279,Cash loans,25965,450000,450000,,450000,TUESDAY,10,Y,1,,,,XNA,Approved,-272,Cash through the bank,XAP,"Spouse, partner",Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,middle,Cash X-Sell: middle,365243,-242,448,-242,-239,0
1909868,177638,Revolving loans,6750,135000,135000,0,135000,THURSDAY,16,Y,1,0,,,XAP,Refused,-522,XNA,HC,,Refreshed,XNA,Cards,walk-in,Country-wide,16,Connectivity,0,XNA,Card Street,,,,,,
1610260,195654,Consumer loans,,52465.5,52465.5,0,52465.5,SUNDAY,15,Y,1,0,,,XAP,Unused offer,-884,Cash through the bank,CLIENT,,Repeater,Mobile,XNA,XNA,Country-wide,16,Connectivity,,XNA,POS mobile with interest,,,,,,
1608920,303492,Cash loans,,0,0,,,WEDNESDAY,13,Y,1,,,,XNA,Canceled,-248,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2748424,263634,Revolving loans,38250,0,765000,,,MONDAY,12,Y,1,,,,XAP,Approved,-680,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,365243,365243,365243,365243,365243,0
2296976,200615,Cash loans,,0,0,,,THURSDAY,14,Y,1,,,,XNA,Canceled,-415,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1735068,427771,Cash loans,,0,0,,,WEDNESDAY,17,Y,1,,,,XNA,Canceled,-5,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1098712,433748,Revolving loans,7875,157500,157500,,157500,MONDAY,11,Y,1,,,,XAP,Refused,-906,XNA,SCOFR,,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0,XNA,Card Street,,,,,,
2549763,323901,Cash loans,21841.2,742500,742500,,742500,FRIDAY,13,Y,1,,,,XNA,Refused,-162,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60,low_normal,Cash X-Sell: low,,,,,,
2169909,132545,Cash loans,,0,0,,,THURSDAY,11,Y,1,,,,XNA,Canceled,-134,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2583312,425792,Cash loans,6322.86,67500,84564,,67500,SUNDAY,18,Y,1,,,,XNA,Approved,-921,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18,middle,Cash X-Sell: middle,365243,-891,-381,-381,-375,1
2731978,260326,Cash loans,,0,0,,,WEDNESDAY,16,Y,1,,,,XNA,Canceled,-136,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2296751,121039,Revolving loans,33750,675000,675000,,675000,WEDNESDAY,17,Y,1,,,,XAP,Refused,-498,XNA,HC,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,,,,,,
2477021,316406,Cash loans,30154.725,495000,589765.5,,495000,WEDNESDAY,15,Y,1,,,,XNA,Approved,-880,Non-cash from your account,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36,middle,Cash X-Sell: middle,365243,-850,200,-250,-246,1
1860057,132918,Cash loans,,0,0,,,MONDAY,16,Y,1,,,,XNA,Canceled,-246,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1860104,240781,Cash loans,53125.11,1800000,2013840,,1800000,WEDNESDAY,11,Y,1,,,,XNA,Refused,-526,Cash through the bank,SCO,,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60,low_action,Cash X-Sell: low,,,,,,
2542053,161858,Cash loans,28916.46,216000,261972,,216000,TUESDAY,11,Y,1,,,,XNA,Refused,-637,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,high,Cash X-Sell: high,,,,,,
2085496,441272,Cash loans,26206.965,225000,269010,,225000,WEDNESDAY,18,Y,1,,,,XNA,Approved,-244,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,low_normal,Cash X-Sell: low,365243,-214,116,365243,365243,1
2122588,213348,Cash loans,27301.635,540000,604152,,540000,THURSDAY,14,Y,1,,,,XNA,Refused,-1097,XNA,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36,middle,Cash X-Sell: middle,,,,,,
1744590,192226,Revolving loans,12375,0,247500,,,TUESDAY,16,Y,1,,,,XAP,Approved,-638,XNA,XAP,,Refreshed,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,365243,365243,365243,365243,365243,0
2308759,349450,Cash loans,,0,0,,,TUESDAY,13,Y,1,,,,XNA,Canceled,-240,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1291117,174338,Revolving loans,,0,0,,,THURSDAY,10,Y,1,,,,XAP,Canceled,-211,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
2759996,263411,Revolving loans,22500,0,450000,,,WEDNESDAY,10,Y,1,,,,XAP,Approved,-684,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,365243,365243,365243,365243,365243,0
1524343,217261,Cash loans,18214.065,315000,358659,0,315000,MONDAY,11,Y,1,0,,,XNA,Refused,-1494,Cash through the bank,LIMIT,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,30,middle,Cash X-Sell: middle,,,,,,
1382252,338111,Consumer loans,10473.255,72090,57672,14418,72090,TUESDAY,17,Y,1,0.217818182,,,XAP,Approved,-2533,Cash through the bank,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Stone,64,Consumer electronics,6,middle,POS household with interest,365243,-2500,-2350,-2410,-2402,0
1905934,205075,Consumer loans,6695.46,51282,55795.5,0,51282,MONDAY,17,Y,1,0,,,XAP,Approved,-520,Cash through the bank,XAP,,Repeater,Consumer Electronics,POS,XNA,Country-wide,1000,Consumer electronics,10,middle,POS household with interest,365243,-489,-219,-219,-213,0
1905936,423448,Consumer loans,6648.57,74920.5,85788,0,74920.5,TUESDAY,14,Y,1,0,,,XAP,Approved,-864,Cash through the bank,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Country-wide,1000,Consumer electronics,18,middle,POS household with interest,365243,-833,-323,-713,-703,0
2480692,283437,Consumer loans,19584.225,102901.5,102901.5,0,102901.5,TUESDAY,15,Y,1,0,,,XAP,Approved,-253,Cash through the bank,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Country-wide,1000,Consumer electronics,6,middle,POS household with interest,365243,-223,-73,-73,-66,0
2803346,183340,Consumer loans,6031.215,119646,133168.5,0,119646,SATURDAY,14,Y,1,0,,,XAP,Approved,-779,Cash through the bank,XAP,Family,Repeater,Computers,POS,XNA,Country-wide,1000,Consumer electronics,24,low_action,POS household without interest,365243,-748,-58,-58,-50,0
1180171,225043,Cash loans,39467.25,675000,675000,,675000,SUNDAY,13,Y,1,,,,XNA,Approved,-703,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),5,XNA,24,middle,Cash X-Sell: middle,365243,-673,17,365243,365243,0
1438342,177271,Consumer loans,6328.08,52875,57528,0,52875,WEDNESDAY,17,Y,1,0,,,XAP,Approved,-769,Cash through the bank,XAP,Family,New,Computers,POS,XNA,Country-wide,150,Consumer electronics,10,low_normal,POS household with interest,365243,-738,-468,-468,-464,0
1375679,127945,Cash loans,,0,0,,,SATURDAY,11,Y,1,,,,XNA,Canceled,-390,XNA,XAP,,Repeater,XNA,XNA,XNA,AP+ (Cash loan),2,XNA,,XNA,Cash,,,,,,
1525208,380831,Revolving loans,5625,112500,112500,,112500,TUESDAY,17,Y,1,,,,XAP,Refused,-601,XNA,SCOFR,,Repeater,XNA,Cards,walk-in,AP+ (Cash loan),2,XNA,0,XNA,Card Street,,,,,,
1569984,261496,Consumer loans,5985.99,129978,129978,0,129978,THURSDAY,9,Y,1,0,,,XAP,Approved,-752,Cash through the bank,XAP,,Repeater,Consumer Electronics,POS,XNA,Regional / Local,80,Consumer electronics,24,low_action,POS household without interest,365243,-721,-31,-31,-28,0
1126904,189204,Revolving loans,2250,45000,45000,,45000,THURSDAY,11,Y,1,,,,XAP,Approved,-383,XNA,XAP,,Repeater,XNA,Cards,walk-in,AP+ (Cash loan),4,XNA,0,XNA,Card Street,-381,-342,365243,-160,365243,0
2210791,227203,Consumer loans,5248.26,31500,28602,4500,31500,FRIDAY,16,Y,1,0.148054773,,,XAP,Approved,-117,XNA,XAP,Unaccompanied,Repeater,Auto Accessories,POS,XNA,Stone,40,Auto technology,6,low_normal,POS other with interest,365243,-84,66,365243,365243,0
2600379,219324,Cash loans,,0,0,,,THURSDAY,9,Y,1,,,,XNA,Canceled,-7,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1848816,429896,Cash loans,45205.605,1350000,1546020,,1350000,MONDAY,15,Y,1,,,,XNA,Approved,-325,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60,low_normal,Cash X-Sell: low,365243,-295,1475,-55,-53,1
1818863,216811,Revolving loans,22500,450000,450000,,450000,WEDNESDAY,15,Y,1,,,,XAP,Approved,-364,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,-364,-320,365243,365243,365243,0
2106479,427594,Cash loans,42175.575,229500,235710,,229500,THURSDAY,10,Y,1,,,,XNA,Approved,-811,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,6,middle,Cash X-Sell: middle,365243,-781,-631,-631,-626,1
1623160,313419,Revolving loans,9000,180000,180000,,180000,SATURDAY,10,Y,1,,,,XAP,Approved,-872,XNA,XAP,,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0,XNA,Card Street,,,,,,
1196400,380146,Cash loans,,0,0,,,MONDAY,13,Y,1,,,,XNA,Canceled,-144,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1754069,117417,Revolving loans,2250,45000,45000,,45000,TUESDAY,6,Y,1,,,,XAP,Refused,-492,XNA,SCOFR,Unaccompanied,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0,XNA,Card Street,,,,,,
2010407,207352,Consumer loans,8261.235,123912,123912,0,123912,TUESDAY,16,Y,1,0,,,XAP,Approved,-550,Cash through the bank,XAP,,Repeater,Consumer Electronics,POS,XNA,Country-wide,2301,Consumer electronics,24,middle,POS household with interest,365243,-519,171,365243,365243,0
1065063,134591,Cash loans,18851.535,90000,92970,,90000,THURSDAY,14,Y,1,,,,XNA,Approved,-1197,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,6,high,Cash Street: high,365243,-1167,-1017,-1167,-1159,1
1952775,211777,Cash loans,28256.85,225000,255996,,225000,THURSDAY,13,Y,1,,,,XNA,Approved,-526,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,high,Cash X-Sell: high,365243,-496,-166,-286,-278,1
2548611,186283,Cash loans,,0,0,,,SATURDAY,10,Y,1,,,,XNA,Canceled,-179,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1359470,336196,Consumer loans,5943.6,22446,20862,2250,22446,SATURDAY,10,Y,1,0.106025205,,,XAP,Approved,-2552,XNA,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,19,Connectivity,4,low_normal,POS mobile with interest,365243,-2521,-2431,-2431,-2425,1
1406911,215125,Consumer loans,5109.12,28755,25456.5,4500,28755,MONDAY,11,Y,1,0.163600858,,,XAP,Approved,-2341,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,61,Connectivity,6,high,POS mobile with interest,365243,-2279,-2129,-2129,-2125,1
1968816,386194,Consumer loans,8790.93,44995.5,47668.5,0,44995.5,SUNDAY,11,Y,1,0,,,XAP,Approved,-561,Cash through the bank,XAP,Unaccompanied,New,Homewares,POS,XNA,Country-wide,10368,Construction,6,middle,POS industry with interest,365243,-530,-380,-380,-372,0
1517842,273856,Consumer loans,3834.945,37530,28449,11250,37530,FRIDAY,14,Y,1,0.308629253,,,XAP,Approved,-2155,Cash through the bank,XAP,Family,New,Mobile,POS,XNA,Stone,26,Connectivity,10,high,POS mobile with interest,365243,-2114,-1844,-1844,-1838,0
2617123,226517,Consumer loans,25632,450000,450000,0,450000,SATURDAY,14,Y,1,0,,,XAP,Approved,-314,Cash through the bank,XAP,,Repeater,Clothing and Accessories,POS,XNA,Stone,5,Clothing,24,middle,POS industry with interest,365243,-281,409,365243,365243,0
1745553,334201,Consumer loans,8322.75,71460,70623,7200,71460,SATURDAY,13,Y,1,0.100760116,,,XAP,Approved,-1867,Cash through the bank,XAP,Children,Refreshed,Mobile,POS,XNA,Country-wide,25,Connectivity,12,high,POS mobile with interest,365243,-1836,-1506,-1506,-1502,0
2238398,455617,Consumer loans,2228.22,19305,19093.5,1930.5,19305,FRIDAY,9,Y,1,0.100004281,,,XAP,Approved,-2337,XNA,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,41,Connectivity,12,low_normal,POS mobile with interest,365243,-2306,-1976,-1976,-1971,1
1485516,420707,Consumer loans,8875.98,109310.715,76513.5,32797.215,109310.715,MONDAY,11,Y,1,0.326767131,,,XAP,Approved,-1542,Cash through the bank,XAP,Family,Repeater,Audio/Video,POS,XNA,Stone,593,Consumer electronics,10,middle,POS household with interest,365243,-1511,-1241,-1301,-1298,0
2419550,139331,Consumer loans,,73935,73935,0,73935,SATURDAY,15,Y,1,0,,,XAP,Unused offer,-468,Cash through the bank,CLIENT,,New,Homewares,XNA,XNA,Country-wide,50,Connectivity,,XNA,POS mobile with interest,,,,,,
2154961,297011,Consumer loans,19582.515,191011.5,191011.5,0,191011.5,MONDAY,16,Y,1,0,,,XAP,Approved,-708,Cash through the bank,XAP,,New,Furniture,POS,XNA,Country-wide,50,Furniture,12,middle,POS industry with interest,365243,-677,-347,-557,-548,0
2470545,148658,Revolving loans,7875,0,157500,,,FRIDAY,9,N,1,,,,XAP,Refused,-419,XNA,HC,,Repeater,XNA,Cards,x-sell,AP+ (Cash loan),4,XNA,0,XNA,Card X-Sell,,,,,,
1605989,296234,Revolving loans,29250,0,585000,,,SATURDAY,9,Y,1,,,,XAP,Refused,-342,XNA,HC,,Repeater,XNA,Cards,x-sell,AP+ (Cash loan),4,XNA,0,XNA,Card X-Sell,,,,,,
2495810,131337,Consumer loans,4492.845,26955,24259.5,2695.5,26955,WEDNESDAY,15,Y,1,0.108909091,,,XAP,Approved,-2518,Cash through the bank,XAP,,New,Audio/Video,POS,XNA,Regional / Local,141,Consumer electronics,6,middle,POS household without interest,365243,-2485,-2335,-2335,-2325,0
2306132,101211,Consumer loans,4172.94,29205,21204,9000,29205,SUNDAY,12,Y,1,0.324520533,,,XAP,Approved,-2463,Cash through the bank,XAP,Family,Repeater,Mobile,POS,XNA,Stone,23,Connectivity,6,high,POS household with interest,365243,-2394,-2244,-2304,-2295,0
2075811,218166,Consumer loans,22758.39,121410,123660,0,121410,THURSDAY,12,Y,1,0,,,XAP,Approved,-76,Cash through the bank,XAP,Family,Refreshed,Furniture,POS,XNA,Country-wide,50,Furniture,6,middle,POS industry with interest,365243,-46,104,365243,365243,1
2416796,371096,Consumer loans,5308.965,49050,47785.5,4905,49050,MONDAY,13,Y,1,0.101384328,,,XAP,Approved,-2335,Cash through the bank,XAP,,New,Construction Materials,POS,XNA,Stone,7,Construction,10,low_normal,POS industry with interest,365243,-2302,-2032,-2032,-2014,1
1641001,171690,Consumer loans,12328.785,123300,110970,12330,123300,SUNDAY,15,Y,1,0.108909091,,,XAP,Approved,-1901,Cash through the bank,XAP,,Refreshed,Construction Materials,POS,XNA,Stone,7,Construction,10,low_normal,POS industry with interest,,,,,,
1931928,256843,Consumer loans,5314.635,57604.5,51840,5764.5,57604.5,THURSDAY,11,Y,1,0.108985662,,,XAP,Approved,-1012,XNA,XAP,,New,Education,POS,XNA,Stone,100,Industry,12,middle,POS other with interest,365243,-977,-647,-827,-820,0
2718518,382236,Cash loans,,0,0,,,SATURDAY,9,Y,1,,,,XNA,Canceled,-333,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1589210,431417,Revolving loans,16875,337500,337500,,337500,THURSDAY,9,Y,1,,,,XAP,Approved,-239,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,365243,365243,365243,365243,365243,0
2430688,132981,Consumer loans,19304.505,175495.5,175495.5,0,175495.5,SUNDAY,15,Y,1,0,,,XAP,Approved,-470,Cash through the bank,XAP,,Repeater,Consumer Electronics,POS,XNA,Country-wide,4000,Consumer electronics,10,low_normal,POS household with interest,365243,-439,-169,-169,-162,0
2805232,330936,Consumer loans,10215.855,105336,116460,0,105336,SUNDAY,11,Y,1,0,,,XAP,Approved,-373,Cash through the bank,XAP,,New,Computers,POS,XNA,Country-wide,4000,Consumer electronics,12,low_action,POS household without interest,365243,-342,-12,-12,-9,0
1146972,223260,Consumer loans,16915.86,205191,231597,0,205191,WEDNESDAY,11,Y,1,0,,,XAP,Approved,-482,Cash through the bank,XAP,Family,New,Audio/Video,POS,XNA,Country-wide,4000,Consumer electronics,18,middle,POS household with interest,365243,-451,59,365243,365243,0
1190775,394706,Consumer loans,8207.01,88191,88191,0,88191,SATURDAY,16,Y,1,0,,,XAP,Approved,-415,Cash through the bank,XAP,Family,Repeater,Audio/Video,POS,XNA,Regional / Local,100,Consumer electronics,12,low_action,POS household without interest,365243,-383,-53,-263,-260,0
2319125,218182,Revolving loans,22500,337500,900000,,337500,TUESDAY,12,N,0,,,,XAP,Refused,-667,XNA,HC,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,,,,,,
2368002,353320,Cash loans,,0,0,,,WEDNESDAY,11,Y,1,,,,XNA,Canceled,-469,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1352047,221732,Cash loans,19181.25,697500,697500,,697500,FRIDAY,8,Y,1,,,,Repairs,Refused,-295,Cash through the bank,LIMIT,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,60,low_normal,Cash Street: low,,,,,,
1657961,267427,Consumer loans,20381.445,203836.5,183451.5,20385,203836.5,THURSDAY,15,Y,1,0.108916304,,,XAP,Refused,-2434,Cash through the bank,HC,"Spouse, partner",Repeater,Audio/Video,POS,XNA,Country-wide,-1,Consumer electronics,10,low_normal,POS household without interest,,,,,,
1502811,156064,Consumer loans,,85455,85455,,85455,SUNDAY,13,Y,1,,,,XAP,Unused offer,-860,Cash through the bank,CLIENT,Family,Repeater,Computers,XNA,XNA,Regional / Local,200,Consumer electronics,,XNA,POS household with interest,,,,,,
2613584,148742,Consumer loans,16204.725,175941,157941,18000,175941,TUESDAY,11,Y,1,0.111421649,,,XAP,Approved,-1504,Cash through the bank,XAP,Family,New,Computers,POS,XNA,Regional / Local,140,Consumer electronics,12,middle,POS household with interest,365243,-1473,-1143,-1143,-1128,0
2018048,446401,Consumer loans,17131.14,166500,156735,22500,166500,FRIDAY,14,Y,1,0.136717413,,,XAP,Approved,-1880,Cash through the bank,XAP,Unaccompanied,New,Vehicles,POS,XNA,Stone,26,Industry,12,high,POS industry with interest,365243,-1846,-1516,-1516,-1262,0
2821951,368423,Consumer loans,20430.81,106816.5,112455,0,106816.5,WEDNESDAY,12,Y,1,0,,,XAP,Approved,-471,Cash through the bank,XAP,,Repeater,Furniture,POS,XNA,Stone,200,Furniture,6,middle,POS industry with interest,365243,-440,-290,-290,-285,0
1643420,167799,Revolving loans,2250,45000,45000,,45000,TUESDAY,10,Y,1,,,,XAP,Approved,-331,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,walk-in,Stone,200,Furniture,0,XNA,Card Street,-308,-260,365243,365243,365243,0
2824923,143729,Consumer loans,7774.11,65020.5,70744.5,0,65020.5,FRIDAY,12,Y,1,0,,,XAP,Approved,-616,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,30,Connectivity,10,low_normal,POS mobile without interest,365243,-582,-312,-492,-488,0
1108914,275638,Consumer loans,21795.525,236569.5,236569.5,0,236569.5,SATURDAY,12,Y,1,0,,,XAP,Approved,-226,Cash through the bank,XAP,Unaccompanied,Repeater,Construction Materials,POS,XNA,Regional / Local,30,Construction,12,low_action,POS industry without interest,365243,-196,134,365243,365243,0
1837346,455044,Consumer loans,12917.88,98941.5,107649,0,98941.5,FRIDAY,8,Y,1,0,,,XAP,Approved,-572,XNA,XAP,,Repeater,Computers,POS,XNA,Country-wide,1500,Consumer electronics,10,middle,POS household with interest,365243,-540,-270,-270,-262,0
2780470,382685,Consumer loans,11866.41,170541,199804.5,0,170541,SUNDAY,9,Y,1,0,,,XAP,Approved,-645,XNA,XAP,,Repeater,Computers,POS,XNA,Country-wide,1500,Consumer electronics,24,middle,POS household with interest,365243,-615,75,365243,365243,1
2543477,132150,Consumer loans,19517.265,178357.5,193662,0,178357.5,THURSDAY,9,Y,1,0,,,XAP,Approved,-561,XNA,XAP,,New,Audio/Video,POS,XNA,Country-wide,1500,Consumer electronics,12,middle,POS household with interest,365243,-529,-199,-199,-194,0
2324477,344934,Consumer loans,10056.915,67275,72823.5,0,67275,SUNDAY,10,Y,1,0,,,XAP,Approved,-2197,XNA,XAP,Unaccompanied,New,Furniture,POS,XNA,Stone,120,Furniture,10,high,POS industry with interest,365243,-2163,-1893,-1893,-1546,0
2485301,170414,Consumer loans,5750.64,29385,29385,0,29385,WEDNESDAY,12,Y,1,0,,,XAP,Refused,-2344,XNA,SCO,Other_A,Repeater,Furniture,POS,XNA,Stone,120,Furniture,6,high,POS industry with interest,,,,,,
1338383,114328,Consumer loans,13751.37,170311.5,136246.5,34065,170311.5,MONDAY,10,Y,1,0.217835448,,,XAP,Refused,-305,Cash through the bank,HC,,Repeater,Furniture,POS,XNA,Stone,727,Furniture,12,middle,POS industry with interest,,,,,,
1060835,423778,Consumer loans,49106.475,269077.5,277956,0,269077.5,WEDNESDAY,8,Y,1,0,,,XAP,Approved,-798,Cash through the bank,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Country-wide,1178,Consumer electronics,6,low_normal,POS household with interest,365243,-767,-617,-617,-610,0
